movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,genres,countries,description,poster,path
6374,Авиатор,7.594,163,76216,2004,"драма, биография","США, Германия","Получив от отца небольшую фабрику, Говард Хьюз превратил ее в гигантское, фантастически прибыльное предприятие. Став владельцем огромной кинокомпании, он снял самый дорогой для своего времени фильм и покорил сердца прелестнейших голливудских актрис.

Ему принадлежали самые престижные казино Лас-Вегаса и он установил рекорд скоростных полетов, приобрел вторую по величине коммерческую авиакомпанию…

Деньги жгут сердце Хьюза, они не дают ему  покоя, а  душа его рвется ввысь. Только там, на высоте нескольких тысяч метров он счастлив по-настоящему. Только там, где все решает лишь мастерство пилота и Бог, ничто не ценится так дорого, как верность и честь.",https://kinopoiskapiunofficial.tech/images/posters/kp/6374.jpg,./static/clips/6374.mp4
722827,Бёрдмэн,7.593,119,110350,2014,"драма, комедия",США,"В центре сюжета бывший актер, некогда сыгравший роль популярного супергероя Бёрдмэна, и теперь, переступая через свое эго, он решает принять участие в новой бродвейской постановке с целью вернуть себе былую славу, блеск и величие.",https://kinopoiskapiunofficial.tech/images/posters/kp/722827.jpg,./static/clips/722827.mp4
7653,Особенности национальной охоты,7.593,93,29187,1995,комедия,Россия,"Молодой финский специалист по охоте, «финик», уговаривает своего русского друга помочь ему поучаствовать в настоящей русской охоте, дабы познакомиться с нравами и привычками русских охотников.

До боли знакомые нам бесконечные застолья с последующими приключениями, насыщенными крепким запахом водки, непрестанно удивляют и поражают «финика», но все же, сопоставляя традиции исторического прошлого со своеобразием настоящего, финн не жалеет о потерянном времени...",https://kinopoiskapiunofficial.tech/images/posters/kp/7653.jpg,./static/clips/7653.mp4
102169,Преодоление,7.592,105,6889,2006,"драма, биография, спорт",США,"Потеряв жену и работу преподавателя, 30-летний бармен Винс Папале решает воплотить в жизнь свою давнюю мечту. Ему предоставляется шанс принять участие в конкурсе, устроенном тренером профессиональной команды по американскому футболу «Philadelphia Eagles» Диком Вермейлом, который пригласил всех желающих попробоваться на место одного из игроков. В итоге происходит чудо, и Папале, не игравший до этого даже в студенческой команде, становится профессиональным спортсменом…",https://kinopoiskapiunofficial.tech/images/posters/kp/102169.jpg,./static/clips/102169.mp4
395106,Черный Плащ (сериал 1991 – 1995),7.592,22,18099,1991,"мультфильм, приключения, комедия, детектив, семейный",США,"Мультсериал, повествующий о приключениях загадочного супергероя-селезня по прозвищу Чёрный Плащ, который ведет борьбу со злодеями, представляющими смертельную угрозу для города Сен-Канар. В этом нелёгком деле ему помогают горе-пилот и механик Зигзаг МакКряк и непоседливая Гусёна.",https://kinopoiskapiunofficial.tech/images/posters/kp/395106.jpg,./static/clips/395106.mp4
309408,День выборов,7.591,125,54309,2007,комедия,Россия,"Руководитель одной из самых рейтинговых радиостанций страны получает заказ от загадочного клиента. Необходимо «раскрутить» на региональных выборах своего кандидата, отобрать голоса у конкурентов и тем самым повлиять на избрание нового губернатора. За выполнение задачи государственной важности берутся лучшие умы радиостанции.",https://kinopoiskapiunofficial.tech/images/posters/kp/309408.jpg,./static/clips/309408.mp4
51167,Воспоминания о будущем,7.591,113,3639,1995,"аниме, мультфильм, фантастика, фэнтези, триллер",Япония,"Три истории о ближайшем будущем человечества, том будущем, которого может и не быть, но опасность поворота событий в это русло существует в нашей жизни постоянно.",https://kinopoiskapiunofficial.tech/images/posters/kp/51167.jpg,./static/clips/51167.mp4
195432,Жутко громко и запредельно близко,7.591,129,26795,2011,"драма, детектив, приключения",США,"Десятилетний Оскар теряет отца в день атаки на башни-близнецы в Нью-Йорке. По всему городу Оскар ищет информацию, которая должна привести его к разрешению загадки отца. На пути мальчику встретятся разные люди, но их всех объединяет страшная катастрофа, поэтому каждый пытается справиться с собственным горем.",https://kinopoiskapiunofficial.tech/images/posters/kp/195432.jpg,./static/clips/195432.mp4
298,Люди Икс 2,7.591,134,99084,2003,"фантастика, боевик, триллер, приключения","Канада, США","Мутанты продолжают борьбу против общества, которое страшит их, и которому они не доверяют. Их положение становится еще более отчаянным, когда они подвергаются мощной атаке неизвестного противника, обладающего экстраординарными способностями. 

Внезапное нападение снова становится причиной политического и общественного резонанса по поводу введения повсеместной регистрации мутантов и причиной образования движения против мутантов, возглавляемого Уильямом Страйкером, бывшим военным, который, по слухам, проводил опыты над мутантами.",https://kinopoiskapiunofficial.tech/images/posters/kp/298.jpg,./static/clips/298.mp4
38905,Чарли и шоколадная фабрика,7.591,115,126589,2005,"фэнтези, комедия, приключения, семейный",США,"Какие чудеса ждут вас на фабрике Вилли Вонки? Только представьте: травяные луга из сладкого мятного сахара в Шоколадной Комнате ... Можно проплыть по Шоколадной реке на розовой сахарной лодке ... Или поставить эксперименты в Комнате изобретений с леденцами, которые никогда не тают ... Понаблюдать за дрессированными белками в Ореховой Комнате или отправиться в стеклянном лифте в Телевизионную Комнату. Вы найдете слишком много смешного, чуть таинственного и настолько захватывающего в этом путешествии, что оно станет настолько же приятным и сладким для вас, как восхитительная сладкая палочка с розовой сливочной помадкой от Вилли Вонки.",https://kinopoiskapiunofficial.tech/images/posters/kp/38905.jpg,./static/clips/38905.mp4
693,Сердца в Атлантиде,7.59,101,11487,2001,"драма, детектив","США, Австралия","Фильм рассказывает нам историю Бобби Гарфилда, 11-летнего мальчика, который познаёт жизнь в Коннектикуте шестидесятых. Бобби дружит с Тэдом Брутиганом, мужчиной, который снимает комнату в его доме. Их дружба через некоторое время перерастает в отношения отца и сына. Несмотря на это, Тэд скоро начинает понимать, что он наделён особым психическим даром…",https://kinopoiskapiunofficial.tech/images/posters/kp/693.jpg,./static/clips/693.mp4
2011,Угнать за 60 секунд,7.59,127,76275,2000,"боевик, триллер, криминал",США,"Что можно успеть за 60 секунд? Выкурить сигарету или выпить чашку кофе. Но только один профессионал в мире, легендарный вор по кличке Мемфис, может за считанные секунды угнать любой автомобиль.
Однако на этот раз ему предстоит сделать невозможное: чтобы спасти своего брата, Мемфис должен за одну ночь угнать 50 первоклассных машин. Чтобы вырваться из двойного капкана мафии и полиции, он должен следовать одному принципу - не останавливаться...",https://kinopoiskapiunofficial.tech/images/posters/kp/2011.jpg,./static/clips/2011.mp4
468904,Университет монстров,7.59,107,68821,2013,"мультфильм, фэнтези, комедия, приключения, семейный",США,"Майк и Салли – самые опытные пугатели в Монстрополисе, но так было далеко не всегда. Когда они встретились впервые, эти монстры терпеть друг друга не могли. «Университет Монстров» - история о том, как наши старые знакомые прошли путь от взаимной неприязни к крепкой дружбе.",https://kinopoiskapiunofficial.tech/images/posters/kp/468904.jpg,./static/clips/468904.mp4
6064,Робин Гуд: Принц воров,7.589,155,17010,1991,"боевик, драма, мелодрама, приключения",США,"Немногие вернулись из Крестового похода. Робину из Локсли, чтобы избежать гибели в заточении у неверных, пришлось воспользоваться помощью одного из узников-мусульман: религиозных врагов сплотило общее несчастье. Но самые большие угрозы ожидают героя со стороны единоверцев: английский трон захвачен самозванцем!

Только зеленый лес, только потерявшие все, и готовые на все друзья, только вера в свою правоту помогут Робину выстоять в неравной борьбе. А его врагов заставят содрогаться от зловещего свиста летящих ниоткуда метких стрел.",https://kinopoiskapiunofficial.tech/images/posters/kp/6064.jpg,./static/clips/6064.mp4
702,Часы,7.589,110,18310,2002,драма,"США, Великобритания","Писательница Вирджиния Вулф работает над романом «Миссис Дэллоуэй», и её терзают мысли о самоубийстве. Лара Браун, молодая жена и мать, задыхается в рамках своей опрятной жизни в Лос-Анджелесе 1951 года. А Кларисса Вон устраивает вечеринку в Нью-Йорке начала 2000-х годов для близкого друга Ричарда, умирающего от СПИДа.",https://kinopoiskapiunofficial.tech/images/posters/kp/702.jpg,./static/clips/702.mp4
1729,Горячие головы,7.589,84,19775,1991,"боевик, комедия, военный",США,"Талантливый, но с некоторыми психологическими проблемами пилот прибывает на авиабазу, где ему придется выполнить опасное задание и вывести на чистую воду коррумпированное начальство.",https://kinopoiskapiunofficial.tech/images/posters/kp/1729.jpg,./static/clips/1729.mp4
518042,Агенты А.Н.К.Л.,7.588,116,103093,2015,"боевик, комедия, приключения","США, Великобритания","Наполеон Соло — агент ЦРУ, на счету которого огромное количество успешно проведенных операций. Он считается одним из лучших секретных агентов во всем мире, и с ним может сравниться только один человек — самый молодой и перспективный агент КГБ Илья Курякин. Их противостояние переросло в настоящую войну, в которой никто не собирается уступать. Однако обстоятельства складываются так, что непримиримые враги вынуждены стать напарниками. Это происходит после того, как спецслужбы двух стран обнаруживают международную преступную организацию, которой удалось создать ядерную бомбу...",https://kinopoiskapiunofficial.tech/images/posters/kp/518042.jpg,./static/clips/518042.mp4
512784,"С любовью, Рози",7.588,102,29235,2014,"мелодрама, комедия","Германия, Великобритания","Рози и Алекс были лучшими друзьями с детства, и теперь, по окончании школы, собираются вместе продолжить учёбу в университете.

Однако в их судьбах происходит резкий поворот, когда после ночи со звездой школы Рози узнаёт, что у неё будет ребенок. Невзирая на то, что обстоятельства и жизненные ситуации разлучают героев, они и спустя годы продолжают помнить друг о друге и о том чувстве, что соединило их в юности…",https://kinopoiskapiunofficial.tech/images/posters/kp/512784.jpg,./static/clips/512784.mp4
181548,Приключения Джеки Чана (сериал 2000 – 2005),7.588,22,8940,2000,"мультфильм, фэнтези, боевик, комедия, приключения, семейный","США, Гонконг","Джеки Чан путешествует по миру в поисках древностей, многие из которых обнаруживают в себе волшебные свойства. Кроме того, наш герой виртуозно владеет восточными единоборствами, он стремителен, неуловим и борется со злом во всех его проявлениях.",https://kinopoiskapiunofficial.tech/images/posters/kp/181548.jpg,./static/clips/181548.mp4
259998,Граффити,7.588,110,5514,2005,"драма, комедия",Россия,"Художник-дипломник ловит кайф, расписывая в стиле граффити стенки столичной подземки. Но у улицы свои законы, надо знать территорию. В разборке с местными байкерами Андрей получает подбитый глаз, подвернутую ногу и лишается поездки в Италию с выпускным курсом и любимой девушкой. Вместо Венеции Андрея отправляют писать родные просторы в провинцию. Но и здесь он не может обойтись без приключений, только они уже совсем другие…",https://kinopoiskapiunofficial.tech/images/posters/kp/259998.jpg,./static/clips/259998.mp4
4002,Смертельное оружие 4,7.588,122,21335,1998,"боевик, триллер, криминал",США,"Главный герой Риггз ждёт, как он надеется, сына от Лорны Коул, а Роджер - внука. Им дали звания капитанов, оба уже ощущают возраст, но без приключений жить не могут. Однажды детективы отправляются на рыбалку, во время которой замечают корабль с китайскими беженцами.",https://kinopoiskapiunofficial.tech/images/posters/kp/4002.jpg,./static/clips/4002.mp4
670,Последняя фантазия,7.587,106,18566,2001,"мультфильм, фантастика, фэнтези, боевик, приключения","США, Япония","2065 год. На Землю напали монстры-фантомы из космоса, которым невозможно противостоять. Полупрозрачные чудовища, более похожие на галлюцинации, уже истребили большую часть человечества, и скоро их господство над планетой станет абсолютным. Судьба мира находится в руках горстки смельчаков — ученой Аки Росс, доктора Сиди и техноспецназовца капитана Эдвардса, вступающих в последнее сражение с инопланетной нечистью.",https://kinopoiskapiunofficial.tech/images/posters/kp/670.jpg,./static/clips/670.mp4
279077,Кайл XY (сериал 2006 – 2009),7.587,43,9153,2006,"фантастика, драма, детектив","США, Канада","Окружённый тайной, Кайл смотрит на мир глазами новорожденного ребёнка, увидит ли он, что опасности постоянно будут встречаться на его пути.

Кайл приходит в себя посреди леса. Он не знает кто он, откуда, как сюда попал. На первой же минуте его новой (новой ли) жизни он встречается лицом к лицу с гремучей змеёй. Он не умеет говорить, есть, пить, спать. Он не умеет ничего. Он - новорожденный. Кроме всего прочего у него нет пупка.

Кайл попадает в семью, где его окружают заботой и вниманием, но вокруг столько непонимания и опасностей.

Его никто не ищет, но за ним следят.",https://kinopoiskapiunofficial.tech/images/posters/kp/279077.jpg,./static/clips/279077.mp4
1889,Смерть ей к лицу,7.587,104,53306,1992,"фантастика, комедия",США,"Эликсир вечной молодости! Сколько женщин мечтают о нем! О нем мечтали и бродвейская звезда Мэдлин Эштон, и Хелен Шарп, у которой эта коварная Мэдлин отбила жениха Эрнеста Мэнвилла, гениального врача-специалиста по пластическим операциям.

 Прошли годы, и изрядно полинявшие и уставшие друг от друга дамочки, обращаются за чудотворным снадобьем к некоей колдунье. Итак, эликсир выпит, кожа посвежела, груди подтянулись, но скоро качество лекарства будет проверено... смертью.",https://kinopoiskapiunofficial.tech/images/posters/kp/1889.jpg,./static/clips/1889.mp4
3491,Ван Хельсинг,7.586,131,127960,2004,"фэнтези, боевик, триллер, детектив, приключения","США, Чехия","Глубоко в Карпатах лежит таинственная страна Трансильвания — мир, в котором зло встречается на каждом шагу, мир, в котором опасность оживает с заходом солнца, и где монстры, живущие в глубине человеческих кошмаров, обретают форму. В этот мир попадает легендарный охотник на чудовищ Ван Хельсинг.

В своей непрерывной битве против сил зла и за освобождение мира от порождений ада Ван Хельсинг, по заданию секретного общества, отправляется в Трансильванию, чтобы скрестить оружие со смертельно опасным, наделённым неведомой силой графом Дракулой. На помощь ему внезапно приходит бесстрашная Анна Валери, поставившая целью избавить свою семью от векового проклятья, наложенного убитым вампиром.",https://kinopoiskapiunofficial.tech/images/posters/kp/3491.jpg,./static/clips/3491.mp4
432796,Битва у Красной скалы 2,7.586,136,4097,2008,"боевик, драма, военный, история","Китай, Гонконг, Япония, Тайвань, Корея Южная",Фильм рассказывает о двух военачальниках Сунь Цюане и Лю Бэе.,https://kinopoiskapiunofficial.tech/images/posters/kp/432796.jpg,./static/clips/432796.mp4
402979,День радио,7.585,98,61548,2008,комедия,Россия,"Один день из жизни модной московской радиостанции. Не самый лучший день — рушатся все планы, все валится из рук… И именно в тот момент, когда на станции в прямом эфире вот-вот должен начаться «живой» марафон, а популярные российские рок-группы придут в эфир, чтобы поддержать… впрочем, это уже неважно, потому что тема марафона перехвачена конкурентами и активно обсуждается в эфире «вражеской» радиостанции. Но марафон отменять нельзя! 
Рабочий день обещает стать последним для всего творческого состава, если срочно не найдется новая тема. А тем временем из Находки вышел маленький катер с лучшими представителями Благовещенского областного цирка — медведь, обезьяна, два пуделя, петух, козел, кабан, которые плывут на гастроли в Японию. И если бы кто-то из команды катера не слил налево полбака солярки, а еще кто-то — еще полбака, то они бы, возможно, даже и доплыли бы. 
А так… …а так дрейфующий в море жалкий кораблик в течение нескольких минут, благодаря креативным умам сотрудников радиостанции становится гигантским научным лайнером, на борту которого находится сотня уникальных животных, многие из которых сохранились чуть ли не в единственном экземпляре. И этот лайнер терпит чудовищное бедствие в водах Японского моря — ну и, конечно, в прямом эфире «Как Бы Радио». Мир на грани зоокатастрофы!!! Свои комментарии дает сама Брижит Бардо, а в борьбу за спасение генофонда включаются МЧС и МинОбороны. И, разумеется, лучшие представители отечественной рок-музыки…",https://kinopoiskapiunofficial.tech/images/posters/kp/402979.jpg,./static/clips/402979.mp4
81746,Последний отпуск,7.585,112,9667,2006,"драма, комедия, приключения",США,"Джорджия Берд работает скромным продавцом кухонной утвари. С ножами и кастрюлями она обращается, как заправский повар.

Однажды, неожиданно узнав о том, что дни ее сочтены, она решает реализовать свою давнюю мечту и отправляется на фешенебельный европейский курорт, где ее по ошибке принимают за богатую эксцентричную особу. Понимая, что ей нечего терять, Джорджия начинает себя вести чрезвычайно раскованно и вызывающе… ",https://kinopoiskapiunofficial.tech/images/posters/kp/81746.jpg,./static/clips/81746.mp4
78206,Казанова,7.585,112,32371,2005,"драма, мелодрама, комедия, приключения",США,"Впервые легендарный Казанова встретил достойную соперницу в амурных делах – венецианскую красавицу Франческу. Ей удаётся неслыханное: устоять перед неотразимыми чарами знаменитого соблазнителя… Ему приходится применить весь арсенал приёмов, рисковать своей жизнью и репутацией ради её благосклонности…",https://kinopoiskapiunofficial.tech/images/posters/kp/78206.jpg,./static/clips/78206.mp4
542484,Дом,7.584,127,12853,2011,"драма, криминал",Россия,"В большом доме, посреди донских степей, живёт семейство Шамановых. Всё есть в этом доме, - кроме покоя, любви и взаимопонимания. Отцы конфликтуют с детьми, дети с отцами и друг с другом. Старший сын, Виктор, возвращается в отчий дом после 25-летнего отсутствия. Пока еще он не знает, что по пятам за ним идёт группа профессиональных убийц…",https://kinopoiskapiunofficial.tech/images/posters/kp/542484.jpg,./static/clips/542484.mp4
5908,Кинг Конг,7.584,187,82422,2005,"боевик, драма, мелодрама, приключения, фэнтези","Новая Зеландия, США, Германия","В 1930-м году съемочная группа под предводительством режиссера-неудачника Карла Дэнхэма отправляется на загадочный Остров Черепа неподалеку от Суматры, чтобы изучать легенды о гигантской горилле по кличке Конг. По прибытии на место они обнаруживают, что Кинг Конг и правда существует.

Горилла живет в самой чаще непроходимых джунглей, где помимо него, спрятанные от всего мира, обитают многие создания из доисторических времен. Исследователи оказываются между двух огней - с одной стороны Кинг Конг, а с другой - его враги динозавры...",https://kinopoiskapiunofficial.tech/images/posters/kp/5908.jpg,./static/clips/5908.mp4
37547,Наркоз,7.584,84,56345,2007,"триллер, драма, мелодрама, криминал",США,"У миллиардера Клэя Бересфорда серьёзные проблемы с сердцем, поэтому ему необходима пересадка. Донор найден, операция начинается. Пациенту вводят наркоз, но происходит непредвиденное: Клэй не засыпает, всё слышит и понимает, но не может говорить и двигаться.",https://kinopoiskapiunofficial.tech/images/posters/kp/37547.jpg,./static/clips/37547.mp4
511,Эд Вуд,7.584,127,19607,1994,"драма, комедия, биография",США,"Фильм рассказывает истинную историю странной и пестрой жизни самой одиозной фигуры американского кино - Эда Вуда, признанного худшим режиссером за всю историю Голливуда!",https://kinopoiskapiunofficial.tech/images/posters/kp/511.jpg,./static/clips/511.mp4
9472,В тупике,7.583,91,3952,1997,"драма, комедия, криминал",США,"У друзей-наркоманов Стретча и Спуна выдалось непростое новогоднее утро. Их подруге Куки стало плохо от передозировки, и они на всех парах спешат доставить её в больницу. Добравшись до места, друзья твёрдо решают завязать с наркотиками и отправляются в реабилитационный центр, но вскоре попадают в серьёзный криминальный переплёт.",https://kinopoiskapiunofficial.tech/images/posters/kp/9472.jpg,./static/clips/9472.mp4
94672,Тимон и Пумба (сериал 1995 – 1999),7.583,22,15385,1995,"мультфильм, комедия, семейный",США,Приключения суриката Тимона и бородавочника Пумбы.,https://kinopoiskapiunofficial.tech/images/posters/kp/94672.jpg,./static/clips/94672.mp4
470656,Погребенный заживо,7.583,95,76066,2010,"триллер, драма, детектив","Испания, США, Франция","Герой фильма Пол, находящийся в Ираке по контракту, во время засады теряет сознание и спустя время приходит в себя в странном тесном темном месте. Не трудно догадаться, что воспользовавшись зажигалкой, Пол обнаруживает себя похороненным в гробу. Ему предстоит пережить много страшных, психологически тяжелых, физически невозможных мгновений борьбы за собственную жизнь в попытках выбраться из неожиданной ловушки…",https://kinopoiskapiunofficial.tech/images/posters/kp/470656.jpg,./static/clips/470656.mp4
406671,Луна 2112,7.583,97,77146,2009,"фантастика, драма",Великобритания,"Контракт Сэма подходит к концу: он провел три года на Луне, следя за автоматизированной станцией по добыче редкого газа. Три долгих года в полном одиночестве, если не считать говорящего робота ГЕРТИ, могут изменить любого. За две недели до возвращения на Землю Сэм встречает сменщика.",https://kinopoiskapiunofficial.tech/images/posters/kp/406671.jpg,./static/clips/406671.mp4
468201,Шапито-шоу: Любовь и дружба,7.583,107,12650,2011,комедия,Россия,"Новелла «Любовь». Спешите видеть! Пронзительная история любви хрупкой девушки, которая мечтала стать принцессой, и загадочного юноши, который скрывается от людей под именем Киберстранник. Море слёз и бездна отчаяния! Могут ли Золушка и Человек-Невидимка быть вместе? Только у нас!

Новелла «Дружба». Впервые на экране! Юноша, утративший способность слышать, но сохранивший пылающее сердце, и мальчик с ледяным осколком в глазу. Коварное предательство и несгибаемое мужество! Огненный Данко и Ледяной Кай — две стихии, столкнувшись, могут уничтожить Вселенную! Торопитесь видеть!",https://kinopoiskapiunofficial.tech/images/posters/kp/468201.jpg,./static/clips/468201.mp4
7967,Кукушка,7.583,100,14861,2002,"драма, военный, комедия",Россия,"Сентябрь 1944 года, несколько дней до выхода Финляндии из Второй Мировой войны. Финскому снайперу-смертнику Вейко, прикованному к скале, удается освободиться от цепей. Капитан Советской армии Иван арестован СМЕРШем, и тоже только чудом остается в живых.

Солдат враждующих армий приютила у себя на хуторе саамка Анни. Для нее они не враги, а просто мужчины. И все трое говорят на разных языках...",https://kinopoiskapiunofficial.tech/images/posters/kp/7967.jpg,./static/clips/7967.mp4
485261,Убойные каникулы,7.582,85,81145,2010,"ужасы, комедия","Канада, США, Индия, Великобритания","Группа студентов отправляется за город, чтобы вовсю оторваться на выходных: попить пивка, поплавать в озере и подышать чистым воздухом. Но в первый же день они сталкиваются с неотёсанными фермерами Такером и Дейлом, которые тоже решили как следует оттянуться на природе. Приняв этих на вид диковатых, но безобидных ребят за злобных маньяков, горожане решают дать деревенщине жёсткий отпор.",https://kinopoiskapiunofficial.tech/images/posters/kp/485261.jpg,./static/clips/485261.mp4
321842,Предложение,7.582,108,100175,2009,"мелодрама, комедия, драма",США,"Главная героиня фильма – ответственная начальница, которой грозит высылка в Канаду. Ради того, чтобы избежать ссылки в край озер, героиня готова на все – даже фиктивно выскочить замуж за своего молодого ассистента...",https://kinopoiskapiunofficial.tech/images/posters/kp/321842.jpg,./static/clips/321842.mp4
2260,Тарзан,7.582,85,22036,1999,"мультфильм, мелодрама, приключения, семейный",США,"Тарзан вырос среди горилл, в таинственных джунглях, где  не ступала нога человека. Враждебное царство диких животных долго не  хотело признавать хрупкого мальчика.

Вскоре на глазах у всех слабый  малыш превратился в храброго юношу и стал быстрее пантеры, сильнее  тигра, зорче орла. Но когда Тарзан становится настоящим королем  джунглей, происходит неожиданная встреча, которая полностью меняет его  жизнь...",https://kinopoiskapiunofficial.tech/images/posters/kp/2260.jpg,./static/clips/2260.mp4
19273,Близнецы-драконы,7.582,89,7073,1991,"боевик, комедия",Гонконг,"Два идентичных близнеца были разлучены при рождении и оказались в разных семьях и по разные стороны Тихого океана. Один из близнецов — специалист по боевым искусствам, хулиган и задира, работает автомехаником в гараже отеля, в котором останавливается во время гастролей в Гонконге его брат — знаменитый музыкант всемирно известный дирижер из Нью-Йорка. Когда они встретятся, начнётся невероятная заварушка.",https://kinopoiskapiunofficial.tech/images/posters/kp/19273.jpg,./static/clips/19273.mp4
5206,Машинист,7.582,97,60167,2004,"триллер, драма","Испания, США","Тревор Резник не спит уже целый год. Превратившись в живой скелет, он балансирует на грани сна и реальности. Он устал отличать пугающие видения от странных событий своей каждодневной жизни, но в последнее время они стали пересекаться самым страшным и непредсказуемым образом.",https://kinopoiskapiunofficial.tech/images/posters/kp/5206.jpg,./static/clips/5206.mp4
2602,Царство небесное,7.581,145,57323,2005,"боевик, драма, приключения, военный, история","США, Испания","Франция, XII век. Молодой кузнец Бэлиан вынужден бежать со своей родины. Он присоединяется к отряду крестоносцев, во главе которого стоит его отец. В одной из битв тот получает тяжёлое ранение и перед смертью посвящает сына в рыцари.",https://kinopoiskapiunofficial.tech/images/posters/kp/2602.jpg,./static/clips/2602.mp4
398239,Голая правда,7.581,96,104423,2009,"мелодрама, комедия",США,"Он - восходящая звезда нового телешоу, и его жизненное кредо — «секс, наркотики и рок-н-ролл», он совсем не признает равенство полов, политкорректность и так далее… В общем, настоящий мачо.",https://kinopoiskapiunofficial.tech/images/posters/kp/398239.jpg,./static/clips/398239.mp4
829,Шанхайский полдень,7.58,110,28834,2000,"боевик, комедия, приключения, вестерн","США, Гонконг","Когда прекрасную китайскую принцессу похищают, Император отправляет на Дикий Запад троих самых верных и искусных телохранителей. Чон Ванг, естественно, не оказывается в их числе. Но тайными путями ему всё-таки удаётся попасть в воинственную делегацию и оказаться в самом сердце Америки и непредсказуемых событий.

Вместе со случайным напарником китайский телохранитель попадает во всевозможные переделки; между делом он помогает племени Сиу, выкуривает трубку мира и тут же оказывается на тропе войны, по которой пробегают его многочисленные враги.",https://kinopoiskapiunofficial.tech/images/posters/kp/829.jpg,./static/clips/829.mp4
795,Перо маркиза де Сада,7.579,124,8110,2000,"драма, мелодрама, история","США, Великобритания, Германия","Действие происходит в 18 веке. Сексуальная, шокирующая история повествует о скандально известном Маркизе де Саде, о том, как его провокационное творчество перевернуло судьбы многих людей. Католический священник вовлечен в развратный и опасный мир Маркиза, поскольку они оба соперничают за любовь прекрасной молодой женщины.

Маркиз иронично издевается над ханжами и лицемерами по всем правилам хорошего вкуса и тона, заставляя их разоблачиться физически и эмоционально. Очень часто под маской грубости скрывается хрупкая красота возвышенных чувств и ощущений.",https://kinopoiskapiunofficial.tech/images/posters/kp/795.jpg,./static/clips/795.mp4
